CUST_ID,INCOME,SAVINGS,DEBT,R_SAVINGS_INCOME,R_DEBT_INCOME,R_DEBT_SAVINGS,T_CLOTHING_12,T_CLOTHING_6,R_CLOTHING,R_CLOTHING_INCOME,R_CLOTHING_SAVINGS,R_CLOTHING_DEBT,T_EDUCATION_12,T_EDUCATION_6,R_EDUCATION,R_EDUCATION_INCOME,R_EDUCATION_SAVINGS,R_EDUCATION_DEBT,T_ENTERTAINMENT_12,T_ENTERTAINMENT_6,R_ENTERTAINMENT,R_ENTERTAINMENT_INCOME,R_ENTERTAINMENT_SAVINGS,R_ENTERTAINMENT_DEBT,T_FINES_12,T_FINES_6,R_FINES,R_FINES_INCOME,R_FINES_SAVINGS,R_FINES_DEBT,T_GAMBLING_12,T_GAMBLING_6,R_GAMBLING,R_GAMBLING_INCOME,R_GAMBLING_SAVINGS,R_GAMBLING_DEBT,T_GROCERIES_12,T_GROCERIES_6,R_GROCERIES,R_GROCERIES_INCOME,R_GROCERIES_SAVINGS,R_GROCERIES_DEBT,T_HEALTH_12,T_HEALTH_6,R_HEALTH,R_HEALTH_INCOME,R_HEALTH_SAVINGS,R_HEALTH_DEBT,T_HOUSING_12,T_HOUSING_6,R_HOUSING,R_HOUSING_INCOME,R_HOUSING_SAVINGS,R_HOUSING_DEBT,T_TAX_12,T_TAX_6,R_TAX,R_TAX_INCOME,R_TAX_SAVINGS,R_TAX_DEBT,T_TRAVEL_12,T_TRAVEL_6,R_TRAVEL,R_TRAVEL_INCOME,R_TRAVEL_SAVINGS,R_TRAVEL_DEBT,T_UTILITIES_12,T_UTILITIES_6,R_UTILITIES,R_UTILITIES_INCOME,R_UTILITIES_SAVINGS,R_UTILITIES_DEBT,T_EXPENDITURE_12,T_EXPENDITURE_6,R_EXPENDITURE,R_EXPENDITURE_INCOME,R_EXPENDITURE_SAVINGS,R_EXPENDITURE_DEBT,CAT_GAMBLING,CAT_DEBT,CAT_CREDIT_CARD,CAT_MORTGAGE,CAT_SAVINGS_ACCOUNT,CAT_DEPENDENTS,CREDIT_SCORE,DEFAULT
9788b5ad55b75a3d,197676,303103,803882,1.5333,4.0667,2.6522,7585,1586,0.2091,0.0384,0.025,0.0094,0,0,0.5009,0.0,0.0,0.0,34349,17492,0.5092,0.1738,0.1133,0.0427,0,0,1.2371,0.0,0.0,0.0,19140,8365,0.437,0.0968,0.0631,0.0238,34646,16779,0.4843,0.1753,0.1143,0.0431,4542,295,0.0649,0.023,0.015,0.0057,0,0,0.5062,0.0,0.0,0.0,13659,7458,0.546,0.0691,0.0451,0.017,0,0,0.5143,0.0,0.0,0.0,17863,9013,0.5046,0.0904,0.0589,0.0222,131784,60988,0.4628,0.6667,0.4348,0.1639,High,1,0,0,1,0,643,1
cf438ae3952b0c9c,457662,1725035,1372987,3.7692,3.0,0.7959,33073,27142,0.8207,0.0723,0.0192,0.0241,0,0,0.5025,0.0,0.0,0.0,36165,18819,0.5204,0.079,0.021,0.0263,0,0,1.1827,0.0,0.0,0.0,0,0,0.5598,0.0,0.0,0.0,47367,28338,0.5983,0.1035,0.0275,0.0345,10138,5605,0.5529,0.0222,0.0059,0.0074,51366,25996,0.5061,0.1122,0.0298,0.0374,14551,7947,0.5461,0.0318,0.0084,0.0106,140276,93896,0.6694,0.3065,0.0813,0.1022,19112,9610,0.5028,0.0418,0.0111,0.0139,352048,217353,0.6174,0.7692,0.2041,0.2564,No,1,1,1,1,0,531,1
80f03f9417944ca4,0,59602,99336,3.7176,3.9853,1.6667,0,0,0.6529,0.0669,0.0,0.0,0,0,0.5029,0.0811,0.0,0.0,0,0,0.6656,0.2237,0.0,0.0,0,0,0.6407,0.001,0.0,0.0,0,0,0.55,0.0538,0.0,0.0,1098,616,0.561,0.0869,0.0184,0.0111,153,125,0.817,0.0096,0.0026,0.0015,1357,687,0.5063,0.0,0.0228,0.0137,0,0,0.4952,0.0,0.0,0.0,13475,10102,0.7497,0.2743,0.2261,0.1357,473,239,0.5053,0.0474,0.0079,0.0048,16556,11769,0.7109,1.2171,0.2778,0.1667,No,1,0,0,1,0,575,0
39a7534b72fa7166,0,13756,20474,10.8491,10.7651,1.4884,0,0,0.0033,0.0901,0.0,0.0,0,0,0.5042,0.0,0.0,0.0,0,0,0.5103,0.0904,0.0,0.0,0,0,1.0338,0.0,0.0,0.0,877,410,0.4675,0.0855,0.0638,0.0428,1552,924,0.5954,0.1473,0.1128,0.0758,142,105,0.7394,0.0,0.0103,0.0069,0,0,0.5061,0.0626,0.0,0.0,0,0,0.5398,0.0492,0.0,0.0,0,0,0.5034,0.0665,0.0,0.0,628,316,0.5032,0.0746,0.0457,0.0307,3199,1755,0.5486,1.2849,0.2326,0.1562,Low,1,0,0,1,0,492,0
3688e294c48e27b3,139858,301232,892939,2.1538,6.3846,2.9643,9644,9644,1.0,0.069,0.032,0.0108,0,0,0.5027,0.0,0.0,0.0,20956,10625,0.507,0.1498,0.0696,0.0235,0,0,0.4965,0.0,0.0,0.0,0,0,0.4064,0.0,0.0,0.0,22573,11639,0.5156,0.1614,0.0749,0.0253,5157,2628,0.5096,0.0369,0.0171,0.0058,29297,14827,0.5061,0.2095,0.0973,0.0328,9054,4533,0.5007,0.0647,0.0301,0.0101,0,0,0.5109,0.0,0.0,0.0,10902,5457,0.5006,0.078,0.0362,0.0122,107583,59353,0.5517,0.7692,0.3571,0.1205,No,1,0,1,1,0,597,0
ab62028254223572,42881,576948,31186,13.4546,0.7273,0.0541,1841,940,0.5106,0.0429,0.0032,0.059,0,0,0.5033,0.0,0.0,0.0,7088,3645,0.5142,0.1653,0.0123,0.2273,0,0,0.5807,0.0,0.0,0.0,0,0,0.5875,0.0,0.0,0.0,7990,3800,0.4756,0.1863,0.0138,0.2562,3790,827,0.2182,0.0884,0.0066,0.1215,14682,7431,0.5061,0.3424,0.0254,0.4708,320,160,0.5,0.0075,0.0006,0.0103,0,0,0.4135,0.0,0.0,0.0,3272,1640,0.5012,0.0763,0.0057,0.1049,38983,18443,0.4731,0.9091,0.0676,1.25,No,1,0,1,1,0,662,0
dddfe3f0b785a30a,223930,2216907,738969,9.9,3.3,0.3333,8999,1731,0.1924,0.0402,0.0041,0.0122,33333,16813,0.5044,0.1489,0.015,0.0451,11947,7540,0.6311,0.0534,0.0054,0.0162,0,0,1.1088,0.0,0.0,0.0,2989,1645,0.5504,0.0133,0.0013,0.004,68922,35532,0.5155,0.3078,0.0311,0.0933,10564,2241,0.2121,0.0472,0.0048,0.0143,0,0,0.5062,0.0,0.0,0.0,6768,3696,0.5461,0.0302,0.0031,0.0092,62695,30131,0.4806,0.28,0.0283,0.0848,17713,8871,0.5008,0.0791,0.008,0.024,223930,108200,0.4832,1.0,0.101,0.303,High,1,0,0,1,1,637,0
bac8cb33960daa49,6553,4368,0,0.6666,0.0,0.0,125,74,0.592,0.0191,0.0286,0.0818,0,0,0.502,0.0,0.0,0.0707,4890,2494,0.51,0.7462,1.1195,0.1837,0,0,0.9681,0.0,0.0,0.0,0,0,0.5207,0.0,0.0,0.0021,643,268,0.4168,0.0981,0.1472,0.0,0,0,0.4167,0.0,0.0,0.0439,0,0,0.506,0.0,0.0,0.1238,0,0,0.4672,0.0,0.0,0.0,5263,2575,0.4893,0.8031,1.2049,0.0,0,0,0.5069,0.0,0.0,0.0,10921,5411,0.4955,1.6666,2.5002,2.5511,No,0,0,0,1,0,621,0
49d5a83e02b656e3,152964,588325,1682610,3.8462,11.0,2.86,11982,9420,0.7862,0.0783,0.0204,0.0071,0,0,0.5053,0.0,0.0,0.0,15515,7920,0.5105,0.1014,0.0264,0.0092,0,0,0.9517,0.0,0.0,0.0,0,0,0.5962,0.0,0.0,0.0,17791,9729,0.5468,0.1163,0.0302,0.0106,7452,5597,0.7511,0.0487,0.0127,0.0044,0,0,0.5062,0.0,0.0,0.0,6698,3353,0.5006,0.0438,0.0114,0.004,50169,35569,0.709,0.328,0.0853,0.0298,8058,4054,0.5031,0.0527,0.0137,0.0048,117665,75642,0.6429,0.7692,0.2,0.0699,No,1,1,0,1,0,545,0
eb84b37ee4a331e1,60765,103300,54688,1.7,0.9,0.5294,3199,1163,0.3636,0.0526,0.031,0.0585,0,0,0.5015,0.0,0.0,0.0,12834,6607,0.5148,0.2112,0.1242,0.2347,0,0,1.014,0.0,0.0,0.0,7926,4145,0.523,0.1304,0.0767,0.1449,4385,2258,0.5149,0.0722,0.0424,0.0802,2039,1285,0.6302,0.0336,0.0197,0.0373,0,0,0.5061,0.0,0.0,0.0,1471,736,0.5003,0.0242,0.0142,0.0269,26788,14308,0.5341,0.4408,0.2593,0.4898,2123,1071,0.5045,0.0349,0.0206,0.0388,60765,31573,0.5196,1.0,0.5882,1.1111,High,1,0,0,1,0,617,0
f3755492bc9c2305,107401,1405973,146456,13.0909,1.3636,0.1042,2555,2114,0.8274,0.0238,0.0018,0.0174,0,0,0.5006,0.0,0.0,0.0,9583,4924,0.5138,0.0892,0.0068,0.0654,0,0,0.5599,0.0,0.0,0.0,0,0,0.4978,0.0,0.0,0.0,13651,7962,0.5833,0.1271,0.0097,0.0932,9919,3169,0.3195,0.0924,0.0071,0.0677,20032,10138,0.5061,0.1865,0.0142,0.1368,528,264,0.5,0.0049,0.0004,0.0036,36942,20695,0.5602,0.344,0.0263,0.2522,4427,2215,0.5003,0.0412,0.0031,0.0302,97637,51481,0.5273,0.9091,0.0694,0.6667,No,1,0,1,1,0,638,0
7d8a6488edc490be,295173,771990,1952682,2.6154,6.6154,2.5294,34133,26505,0.7765,0.1156,0.0442,0.0175,0,0,0.5028,0.0,0.0,0.0,22723,11618,0.5113,0.077,0.0294,0.0116,0,0,1.1839,0.0,0.0,0.0,0,0,0.5125,0.0,0.0,0.0,30664,18794,0.6129,0.1039,0.0397,0.0157,10709,9390,0.8768,0.0363,0.0139,0.0055,0,0,0.506,0.0,0.0,0.0,9874,4943,0.5006,0.0335,0.0128,0.0051,107060,71163,0.6647,0.3627,0.1387,0.0548,11893,5968,0.5018,0.0403,0.0154,0.0061,227056,148381,0.6535,0.7692,0.2941,0.1163,No,1,1,0,1,0,538,1
cd3019ed07f94207,131299,131299,1432356,1.0,10.9091,10.9091,8523,4464,0.5238,0.0649,0.0649,0.006,0,0,0.5018,0.0,0.0,0.0,17636,10116,0.5736,0.1343,0.1343,0.0123,0,0,0.891,0.0,0.0,0.0,0,0,0.5525,0.0,0.0,0.0,16511,8506,0.5152,0.1258,0.1258,0.0115,10563,5819,0.5509,0.0804,0.0804,0.0074,0,0,0.5061,0.0,0.0,0.0,6658,3333,0.5006,0.0507,0.0507,0.0046,51450,27536,0.5352,0.3919,0.3919,0.0359,8022,4018,0.5009,0.0611,0.0611,0.0056,119363,63792,0.5344,0.9091,0.9091,0.0833,No,1,0,0,1,0,536,0
72f211e4f4a8a147,114715,57358,504746,0.5,4.4,8.7999,12951,8278,0.6392,0.1129,0.2258,0.0257,0,0,0.5015,0.0,0.0,0.0,26085,16457,0.6309,0.2274,0.4548,0.0517,0,0,0.7887,0.0,0.0,0.0,0,0,0.5766,0.0,0.0,0.0,7558,4369,0.5781,0.0659,0.1318,0.015,5297,4163,0.7859,0.0462,0.0923,0.0105,0,0,0.506,0.0,0.0,0.0,2649,1326,0.5006,0.0231,0.0462,0.0052,56974,37696,0.6616,0.4967,0.9933,0.1129,3201,1611,0.5033,0.0279,0.0558,0.0063,114715,73900,0.6442,1.0,2.0,0.2273,No,1,0,0,1,0,570,1
e59fae36e23cd40f,17834,116914,37650,6.5557,2.1111,0.322,580,403,0.6948,0.0325,0.005,0.0154,0,0,0.5021,0.0,0.0,0.0,2535,1497,0.5905,0.1421,0.0217,0.0673,0,0,0.8575,0.0,0.0,0.0,0,0,0.5196,0.0,0.0,0.0,2593,1338,0.516,0.1454,0.0222,0.0689,2405,1507,0.6266,0.1349,0.0206,0.0639,4404,2229,0.5061,0.2469,0.0377,0.117,120,60,0.5,0.0067,0.001,0.0032,6199,3856,0.622,0.3476,0.053,0.1646,980,493,0.5031,0.055,0.0084,0.026,19816,11383,0.5744,1.1111,0.1695,0.5263,No,1,0,0,1,0,644,0
84b3330a8af5a161,34573,428705,38030,12.4,1.1,0.0887,890,325,0.3652,0.0257,0.0021,0.0234,0,0,0.5045,0.0,0.0,0.0,6919,3817,0.5517,0.2001,0.0161,0.1819,0,0,0.6507,0.0,0.0,0.0,479,200,0.4175,0.0139,0.0011,0.0126,6946,3219,0.4634,0.2009,0.0162,0.1826,3031,1328,0.4381,0.0877,0.0071,0.0797,13061,6610,0.5061,0.3778,0.0305,0.3434,348,174,0.5,0.0101,0.0008,0.0092,0,0,0.4438,0.0,0.0,0.0,2899,1452,0.5009,0.0839,0.0068,0.0762,34573,17125,0.4953,1.0,0.0806,0.9091,Low,1,0,0,1,0,602,0
edbaa3ce7e3c44c6,27213,356490,24492,13.1,0.9,0.0687,1094,551,0.5037,0.0402,0.0031,0.0447,0,0,0.5018,0.0,0.0,0.0,4101,2043,0.4982,0.1507,0.0115,0.1674,0,0,0.8349,0.0,0.0,0.0,0,0,0.5201,0.0,0.0,0.0,4976,2564,0.5153,0.1829,0.014,0.2032,4023,2341,0.5819,0.1478,0.0113,0.1643,0,0,0.5061,0.0,0.0,0.0,227,114,0.5022,0.0083,0.0006,0.0093,10922,5217,0.4777,0.4014,0.0306,0.4459,1870,941,0.5032,0.0687,0.0052,0.0764,27213,13771,0.506,1.0,0.0763,1.1111,No,1,0,0,1,0,615,0
e0644fcc6687cf67,159156,891274,1352826,5.6,8.5,1.5179,6872,5637,0.8203,0.0432,0.0077,0.0051,0,0,0.5025,0.0,0.0,0.0,7239,3731,0.5154,0.0455,0.0081,0.0054,0,0,0.8322,0.0,0.0,0.0,2207,1183,0.536,0.0139,0.0025,0.0016,59365,32485,0.5472,0.373,0.0666,0.0439,10170,6850,0.6735,0.0639,0.0114,0.0075,0,0,0.5062,0.0,0.0,0.0,5977,2992,0.5006,0.0376,0.0067,0.0044,52953,27053,0.5109,0.3327,0.0594,0.0391,14373,7199,0.5009,0.0903,0.0161,0.0106,159156,87130,0.5475,1.0,0.1786,0.1176,High,1,0,0,1,1,533,0
9235d2e8ba954e24,69678,563762,931157,8.091,13.3637,1.6517,3263,1885,0.5777,0.0468,0.0058,0.0035,10504,5308,0.5053,0.1508,0.0186,0.0113,2816,1443,0.5124,0.0404,0.005,0.003,0,0,0.2286,0.0,0.0,0.0,0,0,0.6315,0.0,0.0,0.0,21721,11194,0.5154,0.3117,0.0385,0.0233,4721,2022,0.4283,0.0678,0.0084,0.0051,0,0,0.506,0.0,0.0,0.0,2139,975,0.4558,0.0307,0.0038,0.0023,12535,7607,0.6069,0.1799,0.0222,0.0135,5645,2836,0.5024,0.081,0.01,0.0061,63344,33270,0.5252,0.9091,0.1124,0.068,No,1,0,0,1,1,518,1
ba6b5ccd4a05bed0,26754,16052,179252,0.6,6.7,11.167,2720,486,0.1787,0.1017,0.1694,0.0152,0,0,0.5039,0.0,0.0,0.0,9066,4648,0.5127,0.3389,0.5648,0.0506,0,0,1.1908,0.0,0.0,0.0,0,0,0.4936,0.0,0.0,0.0,2960,1456,0.4919,0.1106,0.1844,0.0165,870,143,0.1644,0.0325,0.0542,0.0049,8599,4353,0.5062,0.3214,0.5357,0.048,1040,416,0.4,0.0389,0.0648,0.0058,0,0,0.4599,0.0,0.0,0.0,1499,752,0.5017,0.056,0.0934,0.0084,26754,12254,0.458,1.0,1.6667,0.1493,No,1,0,0,1,0,566,0
aab96ad85f2ad3fb,137509,206264,206264,1.5,1.5,1.0,15661,10865,0.6938,0.1139,0.0759,0.0759,6450,3231,0.5009,0.0469,0.0313,0.0313,19782,10127,0.5119,0.1439,0.0959,0.0959,0,0,0.808,0.0,0.0,0.0,0,0,0.52,0.0,0.0,0.0,7331,4118,0.5617,0.0533,0.0355,0.0355,2569,1440,0.5605,0.0187,0.0125,0.0125,18528,9377,0.5061,0.1347,0.0898,0.0898,2683,1344,0.5009,0.0195,0.013,0.013,61274,41403,0.6757,0.4456,0.2971,0.2971,3231,1618,0.5008,0.0235,0.0157,0.0157,137509,83523,0.6074,1.0,0.6667,0.6667,No,1,0,0,1,0,639,1
888c67d00502a31e,86868,78181,677570,0.9,7.8,8.6667,15279,2776,0.1817,0.1759,0.1954,0.0225,0,0,0.5037,0.0,0.0,0.0,30254,15643,0.5171,0.3483,0.387,0.0447,0,0,0.4668,0.0,0.0,0.0,17877,8570,0.4794,0.2058,0.2287,0.0264,11441,6418,0.561,0.1317,0.1463,0.0169,3196,2018,0.6314,0.0368,0.0409,0.0047,0,0,0.506,0.0,0.0,0.0,3821,1739,0.4551,0.044,0.0489,0.0056,0,0,0.8345,0.0,0.0,0.0,5000,2513,0.5026,0.0576,0.064,0.0074,86868,39677,0.4568,1.0,1.1111,0.1282,High,1,0,0,1,0,564,0
d080d675cb720e44,177306,546694,1654856,3.0833,9.3333,3.027,7843,1290,0.1645,0.0442,0.0143,0.0047,6350,3173,0.4997,0.0358,0.0116,0.0038,30785,18910,0.6143,0.1736,0.0563,0.0186,0,0,0.3113,0.0,0.0,0.0,0,0,0.5718,0.0,0.0,0.0,21727,8996,0.414,0.1225,0.0397,0.0131,7798,3331,0.4272,0.044,0.0143,0.0047,0,0,0.5063,0.0,0.0,0.0,9691,5291,0.546,0.0547,0.0177,0.0059,50877,20937,0.4115,0.2869,0.0931,0.0307,12684,6372,0.5024,0.0715,0.0232,0.0077,147755,68300,0.4623,0.8333,0.2703,0.0893,No,1,0,0,1,0,593,1
2844c92bc4d00ecc,21592,11777,213956,0.5454,9.909,18.1673,328,212,0.6463,0.0152,0.0279,0.0015,5879,2948,0.5014,0.2723,0.4992,0.0275,2200,1112,0.5055,0.1019,0.1868,0.0103,0,0,0.8257,0.0,0.0,0.0,870,514,0.5908,0.0403,0.0739,0.0041,2671,1166,0.4365,0.1237,0.2268,0.0125,376,138,0.367,0.0174,0.0319,0.0018,0,0,0.5063,0.0,0.0,0.0,0,0,0.5665,0.0,0.0,0.0,6631,2968,0.4476,0.3071,0.563,0.031,674,339,0.503,0.0312,0.0572,0.0032,19629,9397,0.4787,0.9091,1.6667,0.0917,Low,1,0,0,1,0,550,0
7821c059bf592145,134648,220333,514109,1.6364,3.8182,2.3333,9141,2139,0.234,0.0679,0.0415,0.0178,6955,3490,0.5018,0.0517,0.0316,0.0135,24801,14397,0.5805,0.1842,0.1126,0.0482,0,0,1.0507,0.0,0.0,0.0,12297,6703,0.5451,0.0913,0.0558,0.0239,6652,3140,0.472,0.0494,0.0302,0.0129,999,184,0.1842,0.0074,0.0045,0.0019,20032,10138,0.5061,0.1488,0.0909,0.039,2901,1452,0.5005,0.0215,0.0132,0.0056,35149,18036,0.5131,0.261,0.1595,0.0684,3480,1736,0.4989,0.0258,0.0158,0.0068,122407,61415,0.5017,0.9091,0.5556,0.2381,High,1,0,0,1,0,595,0
566123b37b6c8a84,117027,128730,315973,1.1,2.7,2.4545,9374,2961,0.3159,0.0801,0.0728,0.0297,6520,3281,0.5032,0.0557,0.0506,0.0206,23429,13735,0.5862,0.2002,0.182,0.0741,0,0,0.6995,0.0,0.0,0.0,0,0,0.4666,0.0,0.0,0.0,7662,4396,0.5737,0.0655,0.0595,0.0242,2001,2001,1.0,0.0171,0.0155,0.0063,18720,9474,0.5061,0.16,0.1454,0.0592,2711,1356,0.5002,0.0232,0.0211,0.0086,43337,23593,0.5444,0.3703,0.3367,0.1372,3273,1648,0.5035,0.028,0.0254,0.0104,117027,62445,0.5336,1.0,0.9091,0.3704,No,1,0,0,1,0,621,0
e04b6da17fb0526c,128017,256034,1075343,2.0,8.4,4.2,7793,5379,0.6902,0.0609,0.0304,0.0072,0,0,0.5032,0.0,0.0,0.0,29514,15116,0.5122,0.2305,0.1153,0.0274,0,0,0.6156,0.0,0.0,0.0,0,0,0.6139,0.0,0.0,0.0,10093,5205,0.5157,0.0788,0.0394,0.0094,1770,1195,0.6751,0.0138,0.0069,0.0016,0,0,0.5059,0.0,0.0,0.0,4084,2044,0.5005,0.0319,0.016,0.0038,69881,33552,0.4801,0.5459,0.2729,0.065,4882,2458,0.5035,0.0381,0.0191,0.0045,128017,64949,0.5073,1.0,0.5,0.119,No,1,1,0,1,0,575,1
318894010232c9bf,4739,1896,0,0.4001,0.0,0.0,109,55,0.5046,0.023,0.0575,0.0,0,0,0.5028,0.0,0.0,0.0537,3547,1818,0.5125,0.7485,1.8708,0.3317,0,0,0.4242,0.0,0.0,0.0,0,0,0.5444,0.0,0.0,0.0286,561,295,0.5258,0.1184,0.2959,0.0086,0,0,0.0957,0.0,0.0,0.114,0,0,0.506,0.0,0.0,0.4105,0,0,0.4636,0.0,0.0,0.0156,5261,2801,0.5324,1.1101,2.7748,0.7576,0,0,0.5032,0.0,0.0,0.0,9478,4969,0.5243,2.0,4.9989,1.253,No,0,0,0,1,0,597,0
5417fb4e51901def,86634,196895,212647,2.2727,2.4545,1.08,2559,504,0.197,0.0295,0.013,0.012,0,0,0.5065,0.0,0.0,0.0,3274,1669,0.5098,0.0378,0.0166,0.0154,0,0,0.3925,0.0,0.0,0.0,813,441,0.5424,0.0094,0.0041,0.0038,22382,10527,0.4703,0.2584,0.1137,0.1053,2607,371,0.1423,0.0301,0.0132,0.0123,26128,13223,0.5061,0.3016,0.1327,0.1229,2633,1319,0.5009,0.0304,0.0134,0.0124,12023,4467,0.3715,0.1388,0.0611,0.0565,6339,3193,0.5037,0.0732,0.0322,0.0298,78758,35714,0.4535,0.9091,0.4,0.3704,Low,1,0,0,1,1,635,1
354e1e34c46a982e,0,55493,96098,5.2251,5.5207,1.7317,0,0,0.2727,0.0247,0.0,0.0,0,0,0.5014,0.1645,0.0,0.0,0,0,0.5567,0.2694,0.0,0.0,0,0,0.7852,0.0017,0.0,0.0,0,0,0.4849,0.0,0.0,0.0,865,447,0.5168,0.2173,0.0156,0.009,149,48,0.3221,0.0027,0.0027,0.0016,1210,612,0.5058,0.0,0.0218,0.0126,0,0,0.4706,0.0,0.0,0.0,10886,5851,0.5375,0.4604,0.1962,0.1133,425,215,0.5059,0.0685,0.0077,0.0044,13535,7173,0.53,0.8205,0.2439,0.1408,No,1,0,0,1,0,623,0
cc21dc260ccc81d7,176066,1584594,1424534,9.0,8.0909,0.899,5395,680,0.126,0.0306,0.0034,0.0038,0,0,0.4987,0.0,0.0,0.0,11862,8369,0.7055,0.0674,0.0075,0.0083,0,0,0.9621,0.0,0.0,0.0,2184,1117,0.5114,0.0124,0.0014,0.0015,58290,31681,0.5435,0.3311,0.0368,0.0409,4131,772,0.1869,0.0235,0.0026,0.0029,58564,29640,0.5061,0.3326,0.037,0.0411,5409,2954,0.5461,0.0307,0.0034,0.0038,0,0,0.7199,0.0,0.0,0.0,14225,7148,0.5025,0.0808,0.009,0.01,160060,82361,0.5146,0.9091,0.101,0.1124,High,1,1,1,1,1,566,0
fb116ef43e68d3d8,351377,849161,4743587,2.4167,13.5,5.5862,7417,4758,0.6415,0.0211,0.0087,0.0016,28605,14373,0.5025,0.0814,0.0337,0.006,7685,3933,0.5118,0.0219,0.0091,0.0016,0,0,0.6174,0.0,0.0,0.0,2459,1410,0.5734,0.007,0.0029,0.0005,73706,45247,0.6139,0.2098,0.0868,0.0155,15634,10129,0.6479,0.0445,0.0184,0.0033,62691,31728,0.5061,0.1784,0.0738,0.0132,5790,2636,0.4553,0.0165,0.0068,0.0012,73691,45754,0.6209,0.2097,0.0868,0.0155,15136,7598,0.502,0.0431,0.0178,0.0032,292814,167566,0.5723,0.8333,0.3448,0.0617,High,1,1,1,1,1,510,0
445f4a598cd16894,58474,93558,268980,1.6,4.6,2.875,9028,680,0.0753,0.1544,0.0965,0.0336,8335,4176,0.501,0.1425,0.0891,0.031,25250,12747,0.5048,0.4318,0.2699,0.0939,0,0,0.2101,0.0,0.0,0.0,0,0,0.4507,0.0,0.0,0.0,6012,1837,0.3056,0.1028,0.0643,0.0224,2798,293,0.1047,0.0479,0.0299,0.0104,0,0,0.5063,0.0,0.0,0.0,2883,1443,0.5005,0.0493,0.0308,0.0107,0,0,0.4785,0.0,0.0,0.0,4168,2099,0.5036,0.0713,0.0445,0.0155,58474,23275,0.398,1.0,0.625,0.2174,No,1,0,0,1,0,621,1
9c6d6e66f0082796,15758,15758,58305,1.0,3.7,3.7,670,18,0.0269,0.0425,0.0425,0.0115,0,0,0.5009,0.0,0.0,0.0,3725,2447,0.6569,0.2364,0.2364,0.0639,0,0,0.8248,0.0,0.0,0.0,1038,504,0.4855,0.0659,0.0659,0.0178,3033,1269,0.4184,0.1925,0.1925,0.052,222,35,0.1577,0.0141,0.0141,0.0038,0,0,0.5062,0.0,0.0,0.0,0,0,0.516,0.0,0.0,0.0,6286,884,0.1406,0.3989,0.3989,0.1078,784,395,0.5038,0.0498,0.0498,0.0134,15758,5552,0.3523,1.0,1.0,0.2703,High,1,0,0,1,0,614,0
edde839a08700106,241585,704624,2134003,2.9167,8.8333,3.0286,17817,14731,0.8268,0.0738,0.0253,0.0083,0,0,0.5015,0.0,0.0,0.0,17376,8737,0.5028,0.0719,0.0247,0.0081,0,0,1.1381,0.0,0.0,0.0,9375,5214,0.5562,0.0388,0.0133,0.0044,19937,10663,0.5348,0.0825,0.0283,0.0093,10601,6192,0.5841,0.0439,0.015,0.005,24968,12637,0.5061,0.1034,0.0354,0.0117,7074,3862,0.5459,0.0293,0.01,0.0033,84945,57121,0.6724,0.3516,0.1206,0.0398,9228,4653,0.5042,0.0382,0.0131,0.0043,201321,123810,0.615,0.8333,0.2857,0.0943,High,1,1,1,1,0,537,0
fc5f3c80b591891f,155710,506056,1388411,3.25,8.9166,2.7436,4186,840,0.2007,0.0269,0.0083,0.003,24722,12425,0.5026,0.1588,0.0489,0.0178,6664,3380,0.5072,0.0428,0.0132,0.0048,0,0,0.6,0.0,0.0,0.0,0,0,0.4841,0.0,0.0,0.0,46828,21949,0.4687,0.3007,0.0925,0.0337,4802,105,0.0219,0.0308,0.0095,0.0035,0,0,0.5061,0.0,0.0,0.0,3671,2297,0.6257,0.0236,0.0073,0.0026,25620,2308,0.0901,0.1645,0.0506,0.0185,13265,6653,0.5015,0.0852,0.0262,0.0096,129758,49957,0.385,0.8333,0.2564,0.0935,No,1,0,0,1,1,590,0
d260983b87abd59d,122247,48899,1014650,0.4,8.3,20.7499,7797,5330,0.6836,0.0638,0.1595,0.0077,0,0,0.5054,0.0,0.0,0.0,29714,15095,0.508,0.2431,0.6077,0.0293,0,0,0.6057,0.0,0.0,0.0,0,0,0.5898,0.0,0.0,0.0,9994,5157,0.516,0.0818,0.2044,0.0098,4025,1760,0.4373,0.0329,0.0823,0.004,0,0,0.5061,0.0,0.0,0.0,4023,2014,0.5006,0.0329,0.0823,0.004,61850,26739,0.4323,0.5059,1.2649,0.061,4844,2430,0.5017,0.0396,0.0991,0.0048,122247,58525,0.4787,1.0,2.5,0.1205,No,1,1,0,1,0,581,0
6bf0c21157cfbb79,69510,191152,254870,2.75,3.6667,1.3333,4808,935,0.1945,0.0692,0.0252,0.0189,0,0,0.5032,0.0,0.0,0.0,11066,5663,0.5117,0.1592,0.0579,0.0434,0,0,0.514,0.0,0.0,0.0,0,0,0.5486,0.0,0.0,0.0,12162,6275,0.516,0.175,0.0636,0.0477,3448,0,0.4307,0.0496,0.018,0.0135,15713,7952,0.5061,0.2261,0.0822,0.0617,4856,2431,0.5006,0.0699,0.0254,0.0191,0,0,0.5776,0.0,0.0,0.0,5872,2949,0.5022,0.0845,0.0307,0.023,57925,26205,0.4524,0.8333,0.303,0.2273,No,1,0,0,1,0,626,1
